Treatment,DxAm,DxDm,DxAm.DxDm,Mean,Normalized,Replicate,Construct,Plate
200,43684,38615,1.13127,1.01743,1.11189,2,182,1
400,42524,34819,1.221287,1.01743,1.200365,2,182,1
400,44287,38737,1.143274,1.01743,1.123688,2,182,1
400,41497,35769,1.160139,1.01743,1.140264,2,182,1
600,41816,32420,1.289821,1.01743,1.267724,2,182,1
600,39458,29983,1.316012,1.01743,1.293467,2,182,1
600,36957,30089,1.228256,1.01743,1.207214,2,182,1
0,36374,37250,0.9764832,1.00526,0.9713738,2,182,2
0,32756,32535,1.006793,1.00526,1.001525,2,182,2
0,39421,38180,1.032504,1.00526,1.027101,2,182,2
800,42753,29641,1.44236,1.00526,1.434813,2,182,2
800,48500,34138,1.420704,1.00526,1.41327,2,182,2
800,50800,35027,1.45031,1.00526,1.442721,2,182,2
1000,45274,30157,1.501277,1.00526,1.493421,2,182,2
1000,45413,32201,1.410298,1.00526,1.402919,2,182,2
1000,43350,29460,1.471487,1.00526,1.463787,2,182,2
1500,46999,30973,1.517418,1.00526,1.509479,2,182,2
1500,45070,28120,1.602774,1.00526,1.594387,2,182,2
1500,51735,32883,1.573305,1.00526,1.565073,2,182,2
0,31127,29894,1.041246,1.018472,1.022361,3,182,1
0,34515,33850,1.019645,1.018472,1.001153,3,182,1
0,39408,39625,0.9945237,1.018472,0.9764864,3,182,1
200,38824,35095,1.106254,1.018472,1.086191,3,182,1
200,38712,36893,1.049305,1.018472,1.030274,3,182,1
200,38357,38259,1.002561,1.018472,0.9843784,3,182,1
400,43661,37208,1.17343,1.018472,1.152148,3,182,1
400,40386,36312,1.112194,1.018472,1.092023,3,182,1
400,42249,35584,1.187303,1.018472,1.16577,3,182,1
600,40968,34282,1.195029,1.018472,1.173356,3,182,1
600,33786,29033,1.16371,1.018472,1.142604,3,182,1
600,39688,32743,1.212106,1.018472,1.190123,3,182,1
0,47214,47282,0.9985618,0.9953534,1.003223,3,182,2
0,42794,44839,0.9543924,0.9953534,0.9588478,3,182,2
0,44812,43376,1.033106,0.9953534,1.037929,3,182,2
800,50902,36392,1.398714,0.9953534,1.405244,3,182,2
800,51826,38710,1.338827,0.9953534,1.345077,3,182,2
800,53168,36990,1.437361,0.9953534,1.444072,3,182,2
1000,51447,36770,1.399157,0.9953534,1.405689,3,182,2
1000,51463,36227,1.42057,0.9953534,1.427202,3,182,2
1000,55994,41164,1.360266,0.9953534,1.366616,3,182,2
1500,52112,36213,1.439041,0.9953534,1.445759,3,182,2
1500,50825,38526,1.319239,0.9953534,1.325398,3,182,2
1500,52329,34648,1.510304,0.9953534,1.517354,3,182,2
0,30821,30027,1.026443,1.011292,1.014982,1,183,1
0,31602,32074,0.985284,1.011292,0.9742826,1,183,1
0,32443,31740,1.022149,1.011292,1.010736,1,183,1
200,33214,31418,1.057165,1.011292,1.045361,1,183,1
200,34795,31861,1.092088,1.011292,1.079893,1,183,1
200,33887,33567,1.009533,1.011292,0.9982609,1,183,1
400,35674,30844,1.156594,1.011292,1.14368,1,183,1
400,37477,31722,1.18142,1.011292,1.168228,1,183,1
400,36327,30983,1.172482,1.011292,1.15939,1,183,1
600,39173,30464,1.285878,1.011292,1.271521,1,183,1
600,37164,29611,1.255074,1.011292,1.24106,1,183,1
600,36122,30361,1.18975,1.011292,1.176466,1,183,1
0,35433,34283,1.033544,1.028861,1.004552,1,183,2
0,35602,34963,1.018276,1.028861,0.9897127,1,183,2
0,37567,36305,1.034761,1.028861,1.005735,1,183,2
800,46475,32917,1.411884,1.028861,1.37228,1,183,2
800,46214,32823,1.407976,1.028861,1.368481,1,183,2
800,46893,33868,1.384581,1.028861,1.345742,1,183,2
1000,47983,31943,1.502144,1.028861,1.460008,1,183,2
1000,49997,32126,1.556278,1.028861,1.512623,1,183,2
1000,46673,31600,1.476994,1.028861,1.435562,1,183,2
1500,47985,31466,1.524979,1.028861,1.482202,1,183,2
1500,46158,32616,1.415195,1.028861,1.375497,1,183,2
1500,46945,32230,1.456562,1.028861,1.415704,1,183,2
0,29227,30837,0.94779,0.9195754,1.030682,2,183,1
0,30988,34326,0.9027559,0.9195754,0.9817096,2,183,1
0,29099,32041,0.9081801,0.9195754,0.9876082,2,183,1
200,31888,31320,1.018135,0.9195754,1.10718,2,183,1
200,30947,31997,0.9671844,0.9195754,1.051773,2,183,1
200,31894,30457,1.047181,0.9195754,1.138766,2,183,1
400,34215,31843,1.07449,0.9195754,1.168464,2,183,1
400,34835,33617,1.036232,0.9195754,1.126859,2,183,1
400,34355,31528,1.089666,0.9195754,1.184967,2,183,1
600,35765,33105,1.08035,0.9195754,1.174836,2,183,1
600,33424,29979,1.114914,0.9195754,1.212422,2,183,1
600,34636,31857,1.087234,0.9195754,1.182321,2,183,1
0,31171,34506,0.9033501,0.932213,0.9690383,2,183,2
0,33887,35488,0.9548862,0.932213,1.024322,2,183,2
0,33851,36073,0.9384027,0.932213,1.00664,2,183,2
800,40120,31363,1.279214,0.932213,1.372234,2,183,2
800,40467,33606,1.20416,0.932213,1.291722,2,183,2
800,41711,34061,1.224597,0.932213,1.313645,2,183,2
1000,42664,31595,1.35034,0.932213,1.448532,2,183,2
1000,43439,30135,1.44148,0.932213,1.546299,2,183,2
1000,42094,32815,1.282767,0.932213,1.376045,2,183,2
1500,41442,31589,1.311912,0.932213,1.40731,2,183,2
1500,42070,29999,1.40238,0.932213,1.504356,2,183,2
1500,41414,30780,1.345484,0.932213,1.443323,2,183,2
0,24057,25538,0.942008,0.9549866,0.9864096,3,183,1
0,26880,28112,0.9561753,0.9549866,1.001245,3,183,1
0,25491,26367,0.9667767,0.9549866,1.012346,3,183,1
200,27640,26253,1.052832,0.9549866,1.102457,3,183,1
200,30135,29309,1.028182,0.9549866,1.076646,3,183,1
200,30480,28410,1.072862,0.9549866,1.123431,3,183,1
400,31860,30464,1.045825,0.9549866,1.09512,3,183,1
400,33062,31398,1.052997,0.9549866,1.10263,3,183,1
400,29152,26533,1.098707,0.9549866,1.150495,3,183,1
600,32186,27526,1.169294,0.9549866,1.224409,3,183,1
600,35046,30486,1.149577,0.9549866,1.203762,3,183,1
600,34642,29556,1.17208,0.9549866,1.227326,3,183,1
0,44501,42513,1.046762,1.037654,1.008777,3,183,2
0,43231,43282,0.9988217,1.037654,0.9625766,3,183,2
0,42661,39968,1.067379,1.037654,1.028646,3,183,2
800,48604,35525,1.368163,1.037654,1.318516,3,183,2
800,52616,38682,1.360219,1.037654,1.31086,3,183,2
800,50632,36068,1.403793,1.037654,1.352852,3,183,2
1000,55845,36879,1.514276,1.037654,1.459327,3,183,2
1000,50739,33272,1.524976,1.037654,1.469638,3,183,2
1000,52069,33887,1.536548,1.037654,1.48079,3,183,2
1500,49212,33187,1.48287,1.037654,1.42906,3,183,2
1500,49885,31819,1.567774,1.037654,1.510883,3,183,2
1500,45602,30052,1.517436,1.037654,1.462372,3,183,2
0,25212,28689,0.8788037,0.8990778,0.9774502,1,184,1
0,26519,29342,0.9037898,0.8990778,1.005241,1,184,1
0,27452,30014,0.9146398,0.8990778,1.017309,1,184,1
200,27971,28973,0.9654161,0.8990778,1.073785,1,184,1
